registerId,value,unit,measuredAt,device,profile,groupName
1-0:1.8.0*255,3658.075,kWh,,ISKIE068626,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:1.8.0*255,8191.269,kWh,,ISKIE068525,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:1.8.0*255,769.871,kWh,,ISKIE068534,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:1.8.0*255,7530.503,kWh,,ISKIE068558,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:1.8.0*255,1654.272,kWh,,ISKIE068506,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:1.8.0*255,6145.333,kWh,,ISKIE068648,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:1.8.0*255,3063.573,kWh,,ISKIE068652,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:1.8.0*255,451.218,kWh,,ISKIE068509,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:1.8.0*255,1287.326,kWh,,ISKIE068553,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:1.8.0*255,12542.035,kWh,,ISKIE068524,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:1.8.0*255,8556.082,kWh,,ISKIE068902,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:1.8.0*255,6136.85,kWh,,ISKIE068523,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:1.8.0*255,2584.777,kWh,,ISKIE068943,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:1.8.0*255,11972.299,kWh,,ISKIE068504,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:1.8.0*255,13055.895,kWh,,ISKIE068512,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:1.8.0*255,6127.327,kWh,,ISKIE068901,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:1.8.0*255,7429.785,kWh,,ISKIE068624,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:1.8.0*255,10282.41,kWh,,ISKIE068625,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:1.8.0*255,1457.185,kWh,,ISKIE068876,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:1.8.0*255,4490.738,kWh,,ISKIE068877,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:1.8.0*255,8001.828,kWh,,ISKIE068875,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:1.8.0*255,6974.311,kWh,,ISKIE068880,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:1.8.0*255,332.855,kWh,,ISKIE068881,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:1.8.0*255,7771.247,kWh,,ISKIE068879,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:1.8.0*255,829.781,kWh,,ISKIE068878,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:1.8.0*255,342.924,kWh,,ISKIE068812,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:1.8.0*255,13281.201,kWh,,ISKIE068811,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:1.8.0*255,4486.908,kWh,,ISKIE068809,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:1.8.0*255,3348.308,kWh,,ISKIE068808,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:1.8.0*255,6924.966,kWh,,ISKIE068807,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:1.8.0*255,4855.594,kWh,,ISKIE068945,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:1.8.0*255,4071.62,kWh,,ISKIE068805,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:1.8.0*255,13519.318,kWh,,ISKIE068803,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:1.8.0*255,10899.733,kWh,,ISKIE068804,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:1.8.0*255,4358.121,kWh,,ISKIE068874,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:1.8.0*255,872.076,kWh,,ISKIE080546,1-0:98.1.0*255,Bokaro TPS Domestic
1-0:1.8.0*255,6191.659,kWh,,ISKIE080545,1-0:98.1.0*255,Bokaro TPS Domestic
1-0:1.8.0*255,536.337,kWh,,ISKIE080524,1-0:98.1.0*255,Bokaro TPS Domestic
1-0:1.8.0*255,398.13,kWh,,ISKIE080540,1-0:98.1.0*255,Bokaro TPS Domestic
1-0:1.8.0*255,232.861,kWh,,ISKIE080532,1-0:98.1.0*255,Bokaro TPS Domestic
1-0:1.8.0*255,902.262,kWh,,ISKIE080541,1-0:98.1.0*255,Bokaro TPS Domestic
1-0:1.8.0*255,5737.173,kWh,,ISKIE080542,1-0:98.1.0*255,Bokaro TPS Domestic
1-0:1.8.0*255,3812.448,kWh,,ISKIE080569,1-0:98.1.0*255,Bokaro TPS Domestic
1-0:1.8.0*255,335.951,kWh,,ISKIE080285,1-0:98.1.0*255,Bokaro TPS Domestic
1-0:1.8.0*255,3973.471,kWh,,ISKIE080431,1-0:98.1.0*255,Bokaro TPS Domestic
1-0:1.8.0*255,2231.616,kWh,,ISKIE080429,1-0:98.1.0*255,Bokaro TPS Domestic
1-0:1.8.0*255,4176.824,kWh,,ISKIE080343,1-0:98.1.0*255,Bokaro TPS Domestic
1-0:1.8.0*255,1078.517,kWh,,ISKIE080558,1-0:98.1.0*255,Bokaro TPS Domestic
1-0:1.8.0*255,776.666,kWh,,ISKIE080346,1-0:98.1.0*255,Bokaro TPS Domestic
1-0:1.8.0*255,2206.429,kWh,,ISKIE080317,1-0:98.1.0*255,Bokaro TPS Domestic
1-0:1.8.0*255,5004.273,kWh,,ISKIE080585,1-0:98.1.0*255,Bokaro TPS Domestic
1-0:1.8.0*255,6801.02,kWh,,ISKIE080587,1-0:98.1.0*255,Bokaro TPS Domestic
1-0:1.8.0*255,0.0,kWh,,ISKIE080584,1-0:98.1.0*255,Bokaro TPS Domestic
1-0:1.8.0*255,2743.139,kWh,,ISKIE080345,1-0:98.1.0*255,Bokaro TPS Domestic
1-0:1.8.0*255,764.359,kWh,,ISKIE080572,1-0:98.1.0*255,Bokaro TPS Domestic
1-0:1.8.0*255,58.962,kWh,,ISKIE080571,1-0:98.1.0*255,Bokaro TPS Domestic
1-0:1.8.0*255,570.471,kWh,,ISKIE080333,1-0:98.1.0*255,Bokaro TPS Domestic
1-0:1.8.0*255,47.087,kWh,,ISKIE080338,1-0:98.1.0*255,Bokaro TPS Domestic
1-0:1.8.0*255,755.505,kWh,,ISKIE080318,1-0:98.1.0*255,Bokaro TPS Domestic
1-0:1.8.0*255,627.052,kWh,,ISKIE080570,1-0:98.1.0*255,Bokaro TPS Domestic
1-0:1.8.0*255,1656.535,kWh,,ISKIE080322,1-0:98.1.0*255,Bokaro TPS Domestic
1-0:1.8.0*255,689.972,kWh,,ISKIE080340,1-0:98.1.0*255,Bokaro TPS Domestic
1-0:1.8.0*255,2437.962,kWh,,ISKIE080478,1-0:98.1.0*255,Bokaro TPS Domestic
1-0:1.8.0*255,844.316,kWh,,ISKIE080313,1-0:98.1.0*255,Bokaro TPS Domestic
1-0:1.8.0*255,869.549,kWh,,ISKIE080375,1-0:98.1.0*255,Bokaro TPS Domestic
1-0:1.8.0*255,1795.059,kWh,,ISKIE080374,1-0:98.1.0*255,Bokaro TPS Domestic
1-0:1.8.0*255,6375.98,kWh,,ISKIE080467,1-0:98.1.0*255,Bokaro TPS Domestic
1-0:1.8.0*255,657.397,kWh,,ISKIE080370,1-0:98.1.0*255,Bokaro TPS Domestic
1-0:1.8.0*255,4970.658,kWh,,ISKIE074748,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3718.576,kWh,,ISKIE075907,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,10318.931,kWh,,ISKIE075356,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,5854.739,kWh,,ISKIE075355,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,6090.75,kWh,,ISKIE076210,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,12241.273,kWh,,ISKIE075878,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2815.023,kWh,,ISKIE075149,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,5753.041,kWh,,ISKIE075121,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,10473.879,kWh,,ISKIE074948,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2720.67,kWh,,ISKIE074881,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,10000.853,kWh,,ISKIE075881,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,10537.328,kWh,,ISKIE076006,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,17841.872,kWh,,ISKIE075560,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,9028.88,kWh,,ISKIE075288,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3978.879,kWh,,ISKIE076111,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,10121.417,kWh,,ISKIE074824,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,7869.744,kWh,,ISKIE075249,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3795.46,kWh,,ISKIE075332,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,10787.091,kWh,,ISKIE075096,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,8848.288,kWh,,ISKIE075104,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,8573.743,kWh,,ISKIE075612,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,5121.379,kWh,,ISKIE075026,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,11774.063,kWh,,ISKIE074884,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,7826.616,kWh,,ISKIE076014,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1065.94,kWh,,ISKIE075041,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2689.943,kWh,,ISKIE076096,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,13180.891,kWh,,ISKIE075236,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2651.281,kWh,,ISKIE075393,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,5466.313,kWh,,ISKIE075001,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,5004.064,kWh,,ISKIE075247,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,6464.345,kWh,,ISKIE074827,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,9423.64,kWh,,ISKIE075839,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,4370.67,kWh,,ISKIE075602,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,0.0,kWh,,ISKIE075083,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,6160.963,kWh,,ISKIE075505,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,11081.426,kWh,,ISKIE075622,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,9563.059,kWh,,ISKIE075670,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,15872.042,kWh,,ISKIE075496,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,4383.007,kWh,,ISKIE074778,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,956.429,kWh,,ISKIE067091,1-0:98.1.0*255,Mejia TPS Commercial
1-0:1.8.0*255,178.906,kWh,,ISKIE075204,1-0:98.1.0*255,Mejia TPS Commercial
1-0:1.8.0*255,8932.517,kWh,,ISKIE074737,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,6995.437,kWh,,ISKIE075874,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,8120.782,kWh,,ISKIE076167,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,379.583,kWh,,ISKIE076254,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,6188.348,kWh,,ISKIE076281,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,4023.926,kWh,,ISKIE074951,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,5431.446,kWh,,ISKIE074821,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2910.51,kWh,,ISKIE074818,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,9531.177,kWh,,ISKIE075029,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,192.568,kWh,,ISKIE075938,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,11884.76,kWh,,ISKIE076211,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2088.725,kWh,,ISKIE076208,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,7064.987,kWh,,ISKIE075578,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,9422.889,kWh,,ISKIE074823,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,6413.062,kWh,,ISKIE075186,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,12115.98,kWh,,ISKIE075987,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,8216.953,kWh,,ISKIE074880,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,8126.755,kWh,,ISKIE075248,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,7166.482,kWh,,ISKIE075882,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,10044.688,kWh,,ISKIE075217,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,14691.652,kWh,,ISKIE075252,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,23140.863,kWh,,ISKIE075460,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,8268.352,kWh,,ISKIE075357,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,13935.499,kWh,,ISKIE075982,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,11357.986,kWh,,ISKIE075961,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,13789.938,kWh,,ISKIE075831,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,7464.428,kWh,,ISKIE075993,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,8773.159,kWh,,ISKIE075494,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,4137.473,kWh,,ISKIE075150,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,9570.458,kWh,,ISKIE075564,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,6533.037,kWh,,ISKIE075477,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2291.58,kWh,,ISKIE076003,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,7889.709,kWh,,ISKIE075558,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,8988.23,kWh,,ISKIE076083,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,7269.459,kWh,,ISKIE075289,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,4914.403,kWh,,ISKIE076110,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,9469.416,kWh,,ISKIE075122,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,6982.09,kWh,,ISKIE075330,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3905.594,kWh,,ISKIE075023,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,5670.398,kWh,,ISKIE075095,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3034.362,kWh,,ISKIE075128,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2940.799,kWh,,ISKIE075608,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,10700.391,kWh,,ISKIE075951,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,9468.272,kWh,,ISKIE074883,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,5668.547,kWh,,ISKIE076015,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3380.316,kWh,,ISKIE075040,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,9917.106,kWh,,ISKIE076097,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,665.969,kWh,,ISKIE075397,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,7831.989,kWh,,ISKIE074735,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,4305.046,kWh,,ISKIE075910,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3888.319,kWh,,ISKIE075064,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,6289.417,kWh,,ISKIE075015,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,4168.003,kWh,,ISKIE075084,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,14403.544,kWh,,ISKIE075120,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,8368.211,kWh,,ISKIE076024,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2571.233,kWh,,ISKIE075066,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,15996.86,kWh,,ISKIE076195,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,7167.05,kWh,,ISKIE075912,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,13373.055,kWh,,ISKIE074781,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,10423.095,kWh,,ISKIE074825,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,13675.861,kWh,,ISKIE076180,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,4393.393,kWh,,ISKIE067425,1-0:98.1.0*255,Mejia TPS Commercial
1-0:1.8.0*255,10276.965,kWh,,ISKIE076278,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,6450.043,kWh,,ISKIE075669,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,6611.718,kWh,,ISKIE075983,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,862.336,kWh,,ISKIE076036,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,8245.63,kWh,,ISKIE074879,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,19371.733,kWh,,ISKIE074820,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,13953.306,kWh,,ISKIE075031,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,5513.466,kWh,,ISKIE075567,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,4140.75,kWh,,ISKIE075507,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,12970.848,kWh,,ISKIE075962,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,7426.959,kWh,,ISKIE075215,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,7720.634,kWh,,ISKIE075581,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,10599.914,kWh,,ISKIE075184,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3614.752,kWh,,ISKIE075979,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,8590.957,kWh,,ISKIE075354,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,12643.783,kWh,,ISKIE075475,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3348.839,kWh,,ISKIE075599,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,5691.111,kWh,,ISKIE074732,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,10351.217,kWh,,ISKIE075462,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3762.33,kWh,,ISKIE075941,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,9995.369,kWh,,ISKIE074843,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3033.059,kWh,,ISKIE075290,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,6819.077,kWh,,ISKIE076026,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,431.074,kWh,,ISKIE075453,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,6217.739,kWh,,ISKIE074952,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,4477.908,kWh,,ISKIE076279,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,6833.575,kWh,,ISKIE075014,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,5380.307,kWh,,ISKIE075183,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,5078.879,kWh,,ISKIE075559,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1152.957,kWh,,ISKIE076084,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,14517.633,kWh,,ISKIE075291,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,86.959,kWh,,ISKIE075025,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3638.889,kWh,,ISKIE075094,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,9112.139,kWh,,ISKIE075528,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,5780.664,kWh,,ISKIE075105,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,4273.14,kWh,,ISKIE075621,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,6138.642,kWh,,ISKIE076017,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3980.299,kWh,,ISKIE075038,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,9226.704,kWh,,ISKIE074886,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,500.917,kWh,,ISKIE075269,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,4250.439,kWh,,ISKIE075416,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,15283.465,kWh,,ISKIE074868,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,5467.204,kWh,,ISKIE075030,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,0.0,kWh,,ISKIE075909,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,5713.989,kWh,,ISKIE076087,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,6114.399,kWh,,ISKIE075085,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1534.283,kWh,,ISKIE075065,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,12691.335,kWh,,ISKIE076166,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,11675.793,kWh,,ISKIE075828,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,13554.685,kWh,,ISKIE076163,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,456.719,kWh,,ISKIE075268,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,7288.003,kWh,,ISKIE076109,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,8291.988,kWh,,ISKIE075978,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,10529.638,kWh,,ISKIE076086,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,15900.538,kWh,,ISKIE076033,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,5161.727,kWh,,ISKIE076035,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,9556.618,kWh,,ISKIE075013,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,9749.936,kWh,,ISKIE074819,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,9556.541,kWh,,ISKIE075032,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,7877.498,kWh,,ISKIE075942,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,8758.948,kWh,,ISKIE075086,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,15358.032,kWh,,ISKIE075028,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1459.749,kWh,,ISKIE076209,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,1701.966,kWh,,ISKIE075213,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,6563.534,kWh,,ISKIE075582,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,11601.445,kWh,,ISKIE075185,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,4283.608,kWh,,ISKIE075473,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,8530.323,kWh,,ISKIE076037,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,6901.817,kWh,,ISKIE075353,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2460.146,kWh,,ISKIE075600,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,11223.888,kWh,,ISKIE075474,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2833.458,kWh,,ISKIE075939,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3994.742,kWh,,ISKIE075292,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,3063.872,kWh,,ISKIE074869,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,2061.724,kWh,,ISKIE075151,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,9065.064,kWh,,ISKIE074731,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,4817.745,kWh,,ISKIE075830,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,14397.807,kWh,,ISKIE074950,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,10682.969,kWh,,ISKIE076280,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,9092.671,kWh,,ISKIE076282,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,7622.618,kWh,,ISKIE075880,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,4014.881,kWh,,ISKIE076004,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,8910.273,kWh,,ISKIE075562,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,4713.047,kWh,,ISKIE075997,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,5594.413,kWh,,ISKIE076255,1-0:98.1.0*255,Mejia TPS Domestic
1-0:1.8.0*255,17016.954,kWh,,ISKIE076025,1-0:98.1.0*255,Mejia TPS Domestic
