id,inventoryState,lastConnection,groupName
ISKIE067980,installed,1729050639,Raghunathpur TPS Domestic
ISKIE074568,installed,1729050640,Raghunathpur TPS Domestic
ISKIE074565,installed,1728285291,Raghunathpur TPS Domestic
ISKIE067981,installed,1729050640,Raghunathpur TPS Domestic
ISKIE074567,installed,1701777320,Raghunathpur TPS Domestic
ISKIE074618,installed,1729050653,Raghunathpur TPS Domestic
ISKIE074426,installed,1729050654,Raghunathpur TPS Domestic
ISKIE074489,installed,1729050654,Raghunathpur TPS Domestic
ISKIE074477,installed,1729050655,Raghunathpur TPS Domestic
ISKIE074192,installed,1729050655,Raghunathpur TPS Domestic
ISKIE074474,installed,1729048361,Raghunathpur TPS Domestic
ISKIE074491,installed,1729062769,Raghunathpur TPS Domestic
ISKIE074189,installed,1729062773,Raghunathpur TPS Domestic
ISKIE074239,installed,1729062776,Raghunathpur TPS Domestic
ISKIE074490,installed,1729062803,Raghunathpur TPS Domestic
ISKIE074337,installed,1729058433,Raghunathpur TPS Domestic
ISKIE067971,installed,1729058434,Raghunathpur TPS Domestic
ISKIE067912,installed,1729062805,Raghunathpur TPS Domestic
ISKIE074384,installed,1697886354,Raghunathpur TPS Domestic
ISKIE074241,installed,1729062842,Raghunathpur TPS Domestic
ISKIE074613,installed,1729062856,Raghunathpur TPS Domestic
ISKIE074193,installed,1729062882,Raghunathpur TPS Domestic
ISKIE074387,installed,1729062886,Raghunathpur TPS Domestic
ISKIE074168,installed,1729062916,Raghunathpur TPS Domestic
ISKIE074339,installed,1729062919,Raghunathpur TPS Domestic
ISKIE074314,installed,1729062924,Raghunathpur TPS Domestic
ISKIE074340,uninstalled,1728025462,Raghunathpur TPS Domestic
ISKIE074195,installed,1729062967,Raghunathpur TPS Domestic
ISKIE074249,installed,1729062971,Raghunathpur TPS Domestic
ISKIE074577,installed,1729058683,Raghunathpur TPS Domestic
ISKIE074360,installed,1729062859,Raghunathpur TPS Domestic
ISKIE074320,installed,1729063006,Raghunathpur TPS Domestic
ISKIE074309,installed,1729063039,Raghunathpur TPS Domestic
ISKIE067970,installed,1729063043,Raghunathpur TPS Domestic
ISKIE074466,installed,1726216328,Raghunathpur TPS Domestic
ISKIE074414,installed,1729063071,Raghunathpur TPS Domestic
ISKIE074217,installed,1729063075,Raghunathpur TPS Domestic
ISKIE074167,installed,1729063305,Raghunathpur TPS Domestic
ISKIE074467,installed,1729063308,Raghunathpur TPS Domestic
ISKIE074234,installed,1729063310,Raghunathpur TPS Domestic
ISKIE074159,installed,1729063314,Raghunathpur TPS Domestic
ISKIE074210,installed,1729063182,Raghunathpur TPS Domestic
