registerId,value,unit,measuredAt,device,profile,groupName
1-0:9.8.0*255,369.749,kVAh,,ISKIE071230,1-0:98.1.0*255,Maithon/GOMDs Commercial
1-0:9.8.0*255,1705.322,kVAh,,ISKIE070934,1-0:98.1.0*255,Maithon/GOMDs Commercial
1-0:9.8.0*255,126.188,kVAh,,ISKIE071021,1-0:98.1.0*255,Maithon/GOMDs Commercial
1-0:9.8.0*255,148.63,kVAh,,ISKIE071178,1-0:98.1.0*255,Maithon/GOMDs Commercial
1-0:9.8.0*255,16114.856,kVAh,,ISKIE071179,1-0:98.1.0*255,Maithon/GOMDs Commercial
1-0:9.8.0*255,20989.09,kVAh,,ISKIE071020,1-0:98.1.0*255,Maithon/GOMDs Commercial
1-0:9.8.0*255,5184.716,kVAh,,ISKIE068175,1-0:98.1.0*255,Maithon/GOMDs Commercial
1-0:9.8.0*255,368.031,kVAh,,ISKIE068350,1-0:98.1.0*255,Maithon/GOMDs Commercial
1-0:9.8.0*255,2431.844,kVAh,,ISKIE068251,1-0:98.1.0*255,Maithon/GOMDs Commercial
1-0:9.8.0*255,127.489,kVAh,,ISKIE068343,1-0:98.1.0*255,Maithon/GOMDs Commercial
1-0:9.8.0*255,110.179,kVAh,,ISKIE073897,1-0:98.1.0*255,Maithon/GOMDs Commercial
1-0:9.8.0*255,47.036,kVAh,,ISKIE068289,1-0:98.1.0*255,Maithon/GOMDs Commercial
1-0:9.8.0*255,121.088,kVAh,,ISKIE068254,1-0:98.1.0*255,Maithon/GOMDs Commercial
1-0:9.8.0*255,359.666,kVAh,,ISKIE068408,1-0:98.1.0*255,Maithon/GOMDs Commercial
1-0:9.8.0*255,1085.943,kVAh,,ISKIE068257,1-0:98.1.0*255,Maithon/GOMDs Commercial
1-0:9.8.0*255,17.974,kVAh,,ISKIE068181,1-0:98.1.0*255,Maithon/GOMDs Commercial
1-0:9.8.0*255,103.121,kVAh,,ISKIE070928,1-0:98.1.0*255,Maithon/GOMDs Commercial
1-0:9.8.0*255,1245.083,kVAh,,ISKIE068369,1-0:98.1.0*255,Maithon/GOMDs Commercial
1-0:9.8.0*255,834.335,kVAh,,ISKIE071009,1-0:98.1.0*255,Maithon/GOMDs Commercial
1-0:9.8.0*255,654.097,kVAh,,ISKIE071156,1-0:98.1.0*255,Maithon/GOMDs Commercial
1-0:9.8.0*255,2012.737,kVAh,,ISKIE068349,1-0:98.1.0*255,Maithon/GOMDs Commercial
1-0:9.8.0*255,1007.562,kVAh,,ISKIE068249,1-0:98.1.0*255,Maithon/GOMDs Commercial
1-0:9.8.0*255,749.045,kVAh,,ISKIE068194,1-0:98.1.0*255,Maithon/GOMDs Commercial
1-0:9.8.0*255,350.567,kVAh,,ISKIE068193,1-0:98.1.0*255,Maithon/GOMDs Commercial
1-0:9.8.0*255,18.162,kVAh,,ISKIE079267,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,3091.482,kVAh,,ISKIE069347,1-0:98.1.0*255,Durgapur TPS Commercial
1-0:9.8.0*255,3027.982,kVAh,,ISKIE069424,1-0:98.1.0*255,Durgapur TPS Commercial
1-0:9.8.0*255,2859.519,kVAh,,ISKIE068863,1-0:98.1.0*255,Chandrapura TPS Commercial
1-0:9.8.0*255,431.911,kVAh,,ISKIE079475,1-0:98.1.0*255,Chandrapura TPS Commercial
1-0:9.8.0*255,3524.911,kVAh,,ISKIE077290,1-0:98.1.0*255,Panchet
1-0:9.8.0*255,2630.686,kVAh,,ISKIE076920,1-0:98.1.0*255,Panchet Domestic
1-0:9.8.0*255,148.887,kVAh,,ISKIE077016,1-0:98.1.0*255,Panchet Commercial
1-0:9.8.0*255,5149.85,kVAh,,ISKIE076301,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,2065.573,kVAh,,ISKIE076300,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,6165.971,kVAh,,ISKIE067153,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,1510.94,kVAh,,ISKIE079577,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,276.566,kVAh,,ISKIE079652,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,1015.748,kVAh,,ISKIE079488,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,1188.131,kVAh,,ISKIE078820,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,2825.296,kVAh,,ISKIE078987,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,804.998,kVAh,,ISKIE078812,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,331.403,kVAh,,ISKIE078671,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,209.546,kVAh,,ISKIE078670,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,56.24,kVAh,,ISKIE078976,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,2123.145,kVAh,,ISKIE077670,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,463.235,kVAh,,ISKIE079271,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,538.671,kVAh,,ISKIE079272,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,1432.202,kVAh,,ISKIE077847,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,324.222,kVAh,,ISKIE077907,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,197.594,kVAh,,ISKIE078889,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,1427.817,kVAh,,ISKIE079261,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,3136.561,kVAh,,ISKIE078811,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,1601.608,kVAh,,ISKIE078621,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,3408.418,kVAh,,ISKIE078722,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,2874.519,kVAh,,ISKIE079490,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,1001.852,kVAh,,ISKIE078381,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,2127.647,kVAh,,ISKIE077697,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,1152.817,kVAh,,ISKIE079344,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,757.23,kVAh,,ISKIE079620,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,8818.627,kVAh,,ISKIE077905,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,15.529,kVAh,,ISKIE078382,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,243.431,kVAh,,ISKIE079576,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,531.014,kVAh,,ISKIE077790,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,1063.04,kVAh,,ISKIE078846,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,501.631,kVAh,,ISKIE078253,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,671.979,kVAh,,ISKIE077694,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,3294.391,kVAh,,ISKIE079489,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,642.298,kVAh,,ISKIE079396,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,2484.659,kVAh,,ISKIE078845,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,10237.03,kVAh,,ISKIE078871,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,2945.607,kVAh,,ISKIE078961,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,4179.552,kVAh,,ISKIE078152,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,4149.246,kVAh,,ISKIE078656,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,9333.932,kVAh,,ISKIE078772,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,3899.189,kVAh,,ISKIE078985,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,1028.647,kVAh,,ISKIE078672,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,2391.675,kVAh,,ISKIE078669,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,1073.258,kVAh,,ISKIE078132,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,8038.445,kVAh,,ISKIE078843,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,922.848,kVAh,,ISKIE078844,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,2554.992,kVAh,,ISKIE079602,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,1669.839,kVAh,,ISKIE079648,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,261.753,kVAh,,ISKIE078975,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,12.126,kVAh,,ISKIE079618,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,1026.872,kVAh,,ISKIE079190,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,710.812,kVAh,,ISKIE079622,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,2943.427,kVAh,,ISKIE078977,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,137.544,kVAh,,ISKIE078888,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,963.135,kVAh,,ISKIE078890,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,1737.912,kVAh,,ISKIE078891,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,613.059,kVAh,,ISKIE077696,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,186.409,kVAh,,ISKIE078380,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,3694.734,kVAh,,ISKIE078452,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,0.004,kVAh,,ISKIE079189,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,129.243,kVAh,,ISKIE079259,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,82.945,kVAh,,ISKIE079575,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,2980.059,kVAh,,ISKIE078655,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,423.023,kVAh,,ISKIE077691,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,1925.453,kVAh,,ISKIE077690,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,1300.381,kVAh,,ISKIE077692,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,90.027,kVAh,,ISKIE078130,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,4934.851,kVAh,,ISKIE078131,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,1346.695,kVAh,,ISKIE077688,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,167.437,kVAh,,ISKIE078129,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,3582.831,kVAh,,ISKIE078451,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,435.052,kVAh,,ISKIE078653,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,7035.913,kVAh,,ISKIE078450,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,706.642,kVAh,,ISKIE078449,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,828.501,kVAh,,ISKIE078869,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,2423.149,kVAh,,ISKIE078868,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,1409.661,kVAh,,ISKIE079407,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,649.506,kVAh,,ISKIE078972,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,527.446,kVAh,,ISKIE078654,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,369.396,kVAh,,ISKIE078970,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,1160.93,kVAh,,ISKIE078971,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,7640.088,kVAh,,ISKIE078968,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,1578.199,kVAh,,ISKIE079343,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,2166.643,kVAh,,ISKIE079599,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,201.058,kVAh,,ISKIE077784,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,494.319,kVAh,,ISKIE078555,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,720.284,kVAh,,ISKIE078612,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,214.763,kVAh,,ISKIE078668,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,959.328,kVAh,,ISKIE078986,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,436.451,kVAh,,ISKIE078821,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,784.392,kVAh,,ISKIE078872,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,3181.254,kVAh,,ISKIE078818,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,1147.714,kVAh,,ISKIE079403,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,513.766,kVAh,,ISKIE077906,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,828.0,kVAh,,ISKIE078822,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,302.744,kVAh,,ISKIE078808,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,509.32,kVAh,,ISKIE078556,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,1609.688,kVAh,,ISKIE079649,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,559.566,kVAh,,ISKIE078810,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,4181.305,kVAh,,ISKIE079601,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,416.501,kVAh,,ISKIE079491,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,686.079,kVAh,,ISKIE079492,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,2195.903,kVAh,,ISKIE078553,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,537.455,kVAh,,ISKIE077693,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,5461.182,kVAh,,ISKIE079269,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,166.055,kVAh,,ISKIE079270,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,318.175,kVAh,,ISKIE079404,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,1334.23,kVAh,,ISKIE079347,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,3619.692,kVAh,,ISKIE079346,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,1607.541,kVAh,,ISKIE077787,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,472.624,kVAh,,ISKIE077767,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,361.876,kVAh,,ISKIE077765,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,48.355,kVAh,,ISKIE077763,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,96.417,kVAh,,ISKIE077764,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,2369.729,kVAh,,ISKIE078256,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,214.821,kVAh,,ISKIE078254,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,330.649,kVAh,,ISKIE078255,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,392.391,kVAh,,ISKIE077786,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,80.319,kVAh,,ISKIE077668,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,275.664,kVAh,,ISKIE079188,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,33.104,kVAh,,ISKIE078557,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,411.486,kVAh,,ISKIE079262,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,583.246,kVAh,,ISKIE079258,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,658.091,kVAh,,ISKIE079260,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,14.556,kVAh,,ISKIE077669,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,21.397,kVAh,,ISKIE077671,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,496.633,kVAh,,ISKIE079573,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,16.775,kVAh,,ISKIE079574,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,403.772,kVAh,,ISKIE077846,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,718.738,kVAh,,ISKIE079598,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,225.014,kVAh,,ISKIE077792,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,3141.502,kVAh,,ISKIE078608,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,757.327,kVAh,,ISKIE079650,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,531.014,kVAh,,ISKIE077788,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,836.273,kVAh,,ISKIE079394,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,1063.036,kVAh,,ISKIE077914,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,638.083,kVAh,,ISKIE077913,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,185.898,kVAh,,ISKIE077916,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,299.862,kVAh,,ISKIE078611,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,209.849,kVAh,,ISKIE079393,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,103.344,kVAh,,ISKIE078609,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,17.745,kVAh,,ISKIE077783,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,108.198,kVAh,,ISKIE077785,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,720.798,kVAh,,ISKIE078610,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,1122.153,kVAh,,ISKIE078719,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,174.451,kVAh,,ISKIE078718,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,1459.494,kVAh,,ISKIE078720,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,747.092,kVAh,,ISKIE078984,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,129.48,kVAh,,ISKIE078771,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,89.781,kVAh,,ISKIE078149,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,2201.016,kVAh,,ISKIE078150,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,512.319,kVAh,,ISKIE078768,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,637.764,kVAh,,ISKIE078770,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,32.914,kVAh,,ISKIE079395,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,708.25,kVAh,,ISKIE078151,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,409.732,kVAh,,ISKIE078721,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,604.722,kVAh,,ISKIE078983,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,10406.142,kVAh,,ISKIE078969,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,292.768,kVAh,,ISKIE078959,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,1564.406,kVAh,,ISKIE078962,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,12561.581,kVAh,,ISKIE068706,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:9.8.0*255,8759.58,kVAh,,ISKIE068899,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:9.8.0*255,7797.388,kVAh,,ISKIE068620,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:9.8.0*255,14886.71,kVAh,,ISKIE080737,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:9.8.0*255,2368.698,kVAh,,ISKIE068737,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:9.8.0*255,1752.014,kVAh,,ISKIE068780,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:9.8.0*255,7884.538,kVAh,,ISKIE068826,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:9.8.0*255,9688.532,kVAh,,ISKIE068449,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:9.8.0*255,28.987,kVAh,,ISKIE068580,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:9.8.0*255,1985.751,kVAh,,ISKIE068671,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:9.8.0*255,1311.766,kVAh,,ISKIE068672,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:9.8.0*255,5221.604,kVAh,,ISKIE068936,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:9.8.0*255,6856.077,kVAh,,ISKIE068968,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:9.8.0*255,2256.525,kVAh,,ISKIE068970,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:9.8.0*255,5662.517,kVAh,,ISKIE068451,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:9.8.0*255,6190.709,kVAh,,ISKIE068727,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:9.8.0*255,4111.9,kVAh,,ISKIE068725,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:9.8.0*255,549.103,kVAh,,ISKIE068576,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:9.8.0*255,3835.655,kVAh,,ISKIE068665,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:9.8.0*255,9555.066,kVAh,,ISKIE068577,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:9.8.0*255,6.124,kVAh,,ISKIE068865,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:9.8.0*255,6441.891,kVAh,,ISKIE068867,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:9.8.0*255,2327.121,kVAh,,ISKIE068667,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:9.8.0*255,13435.781,kVAh,,ISKIE068450,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:9.8.0*255,7773.676,kVAh,,ISKIE070841,1-0:98.1.0*255,Panchet Domestic
1-0:9.8.0*255,1576.182,kVAh,,ISKIE074248,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:9.8.0*255,3011.687,kVAh,,ISKIE074514,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:9.8.0*255,2406.312,kVAh,,ISKIE074252,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:9.8.0*255,1445.503,kVAh,,ISKIE074383,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:9.8.0*255,1538.321,kVAh,,ISKIE071260,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,1709.133,kVAh,,ISKIE071180,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,729.559,kVAh,,ISKIE073967,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,10931.172,kVAh,,ISKIE073590,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,2539.72,kVAh,,ISKIE073592,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,4594.19,kVAh,,ISKIE073870,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,8862.882,kVAh,,ISKIE071145,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,8675.59,kVAh,,ISKIE071132,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,1909.821,kVAh,,ISKIE070967,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,7057.067,kVAh,,ISKIE070955,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,3576.876,kVAh,,ISKIE073518,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,4811.321,kVAh,,ISKIE073516,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,3895.577,kVAh,,ISKIE070908,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,3911.284,kVAh,,ISKIE071623,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,3219.225,kVAh,,ISKIE071290,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,1125.82,kVAh,,ISKIE072727,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,5379.942,kVAh,,ISKIE072726,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,2202.975,kVAh,,ISKIE068362,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,4460.973,kVAh,,ISKIE068263,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,3148.937,kVAh,,ISKIE068266,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,5357.423,kVAh,,ISKIE068366,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,5239.889,kVAh,,ISKIE073903,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,4417.264,kVAh,,ISKIE073907,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,3927.181,kVAh,,ISKIE070912,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,3397.56,kVAh,,ISKIE070943,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,13873.527,kVAh,,ISKIE070903,1-0:98.1.0*255,Maithon/GOMDs Domestic
